Season,elo_diff_cuted,diff_with_avg_a_m_cuted,diff_with_avg_h_m_cuted,diff_with_avg_a_d_cuted,diff_with_avg_h_d_cuted,diff_with_avg_a_f_cuted,diff_with_avg_h_f_cuted,diff_with_avg_a_g_cuted,diff_with_avg_h_g_cuted,FTR,FTAG,AS,AST,bkm_prediction,B365H,B365A,Elo_Home,Elo_Away,elo_diff,sum_win_last_5_Home,sum_win_last_3_Home,sum_lose_last_3_Home,tackles_h_f,dispossesed_h_m,pen_miss_h_m,pen_won_a_d,passes_a_d,passes_acc_a_d,keyPasses_a_d,score_pos_a_d,diff_with_avg_a_d,passes_acc_a_g,shots_on_goal_a_f,total_crosses_a_f,acc_crosses_a_f,passes_a_f,passes_acc_a_f,score_pos_a_f,score_pos_avg_grouped_date_h_or_a_and_pos_a_f,diff_with_avg_a_f,total_crosses_a_m,big_chance_created_a_m,passes_a_m,passes_acc_a_m,score_pos_a_m,diff_with_avg_a_m,HomeTeam_Ajaccio,HomeTeam_Ajaccio GFCO,HomeTeam_Amiens,HomeTeam_Angers,HomeTeam_Bastia,HomeTeam_Bordeaux,HomeTeam_Brest,HomeTeam_Caen,HomeTeam_Clermont,HomeTeam_Dijon,HomeTeam_Guingamp,HomeTeam_Le Havre,HomeTeam_Lens,HomeTeam_Lille,HomeTeam_Lorient,HomeTeam_Lyon,HomeTeam_Marseille,HomeTeam_Metz,HomeTeam_Monaco,HomeTeam_Montpellier,HomeTeam_Nancy,HomeTeam_Nantes,HomeTeam_Nice,HomeTeam_Nimes,HomeTeam_Paris SG,HomeTeam_Reims,HomeTeam_Rennes,HomeTeam_St Etienne,HomeTeam_Strasbourg,HomeTeam_Toulouse,HomeTeam_Troyes,AwayTeam_Ajaccio,AwayTeam_Ajaccio GFCO,AwayTeam_Amiens,AwayTeam_Angers,AwayTeam_Bastia,AwayTeam_Bordeaux,AwayTeam_Brest,AwayTeam_Caen,AwayTeam_Clermont,AwayTeam_Dijon,AwayTeam_Guingamp,AwayTeam_Le Havre,AwayTeam_Lens,AwayTeam_Lille,AwayTeam_Lorient,AwayTeam_Lyon,AwayTeam_Marseille,AwayTeam_Metz,AwayTeam_Monaco,AwayTeam_Montpellier,AwayTeam_Nancy,AwayTeam_Nantes,AwayTeam_Nice,AwayTeam_Nimes,AwayTeam_Paris SG,AwayTeam_Reims,AwayTeam_Rennes,AwayTeam_St Etienne,AwayTeam_Strasbourg,AwayTeam_Toulouse,AwayTeam_Troyes
1,8,2,6,4,7,3,4,6,6,1,0.3333333333333333,14.333333333333334,3.6666666666666665,1,2.5,3.0,1560.10131836,1610.40344238,-50.30212401999984,1.0,0.0,2.0,1.0,0.0,0.0,0.0,75.33333333333333,46.46666666666666,1.3333333333333333,8.813333333333333,-3.855016666666667,6.253333333333334,1.6666666666666667,0.3333333333333333,0.0,26.666666666666668,18.12333333333333,1.1249333333333331,1.3064866666666668,-0.1815533333333333,7.0,0.0,59.0,38.71666666666666,8.959999999999999,-10.938066666666666,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,8,4,5,5,4,3,1,6,9,0,1.0,10.0,2.6666666666666665,1,2.6,3.0,1513.12890625,1583.0604248,-69.93151854999996,2.0,1.0,1.0,0.0,0.0,1.0,0.0,105.33333333333331,82.77333333333333,1.6666666666666667,13.110666666666669,-1.512883333333333,8.063333333333333,0.6666666666666666,3.333333333333333,0.0,33.333333333333336,25.676666666666662,1.3070666666666666,1.672646666666667,-0.36558,7.666666666666667,0.0,107.33333333333331,81.53999999999999,18.291333333333338,-5.401533333333333,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,9,7,9,5,9,3,3,9,6,1,1.3333333333333333,9.0,3.333333333333333,1,1.8,4.75,1670.77844238,1522.29675293,148.48168944999998,3.0,2.0,0.0,2.333333333333333,0.0,0.0,0.0,129.0,113.06999999999998,1.6666666666666667,14.523666666666667,-1.0488555555555557,5.486666666666667,0.6666666666666666,2.0,0.3333333333333333,47.0,39.330000000000005,1.9332,2.180057777777778,-0.2468577777777779,15.333333333333334,0.0,177.33333333333334,153.20666666666668,32.958000000000006,8.249800000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,8,8,2,7,6,3,9,7,6,0,1.6666666666666667,15.333333333333334,5.666666666666667,1,2.63,3.0,1555.16149902,1614.09960938,-58.93811035999988,3.0,2.0,1.0,0.0,0.0,0.0,0.0,157.66666666666666,136.63,1.6666666666666667,17.69633333333333,1.0536,17.626666666666665,2.0,0.0,0.0,32.0,23.916666666666668,1.5033333333333332,1.7882866666666668,-0.2849533333333333,20.0,0.0,227.66666666666663,190.66666666666663,42.13333333333333,10.393533333333332,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2,8,2,7,5,3,4,7,3,1,1.6666666666666667,12.666666666666666,4.666666666666667,2,3.0,2.5,1602.68188477,1757.52868652,-154.84680175000017,3.0,2.0,1.0,0.0,0.0,0.0,0.0,124.33333333333331,104.54666666666668,0.6666666666666666,15.871333333333334,1.367444444444445,12.506666666666668,2.0,0.6666666666666666,0.0,32.0,23.75666666666667,1.430266666666667,1.6713288888888889,-0.2410622222222222,15.0,0.0,203.66666666666663,170.62,37.49066666666667,8.775311111111112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,3,3,4,7,5,3,5,3,4,1,0.6666666666666666,8.333333333333334,2.333333333333333,1,1.85,4.5,1582.77514648,1567.82287598,14.952270500000168,0.0,0.0,2.0,0.0,0.0,0.0,0.0,138.66666666666666,107.15666666666668,1.3333333333333333,17.832333333333334,1.875566666666667,7.596666666666667,1.0,2.6666666666666665,0.6666666666666666,30.33333333333333,20.8,1.2586666666666668,1.5430711111111115,-0.2844044444444445,11.333333333333334,0.0,113.66666666666669,84.48666666666666,19.697333333333333,-7.398199999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,5,6,6,5,3,4,6,8,2,1.0,11.666666666666666,5.333333333333333,1,2.5,3.0,1518.93981934,1532.75085449,-13.811035149999952,2.0,1.0,2.0,0.0,0.0,0.0,0.0,113.33333333333331,88.26333333333332,3.0,14.426333333333332,-0.8091037037037049,8.639999999999999,1.3333333333333333,1.6666666666666667,0.6666666666666666,34.333333333333336,25.826666666666664,1.4464,1.822994074074073,-0.3765940740740742,16.0,0.0,158.0,127.17666666666668,29.435333333333336,-1.909488888888888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,3,4,4,4,3,5,2,4,6,2,0.6666666666666666,9.666666666666666,2.0,1,2.5,3.25,1571.45019531,1555.12902832,16.321166989999938,2.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,107.0,86.29,2.333333333333333,12.145666666666669,-3.3497,10.016666666666666,2.333333333333333,8.333333333333334,2.0,47.333333333333336,36.07666666666666,2.176400000000001,1.6875333333333338,0.4888666666666665,11.666666666666666,0.0,116.33333333333331,91.41333333333334,19.43266666666667,-3.9335333333333327,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,14,3,7,3,7,3,4,6,9,1,1.0,10.0,4.0,1,1.44,7.5,1614.13208008,1515.96105957,98.17102050999983,1.0,1.0,1.0,1.6666666666666667,0.0,0.0,0.0,64.0,48.803333333333335,1.0,10.180333333333332,-5.582566666666665,4.526666666666666,2.0,1.3333333333333333,0.3333333333333333,18.33333333333333,12.323333333333332,0.9862666666666668,1.3487600000000002,-0.3624933333333334,8.0,0.0,90.0,67.51333333333334,15.402666666666669,-7.028733333333332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,9,4,6,5,5,4,6,8,7,1,0.3333333333333333,6.333333333333333,2.6666666666666665,1,1.67,5.5,1750.48779297,1593.6418457,156.84594727000012,3.0,2.0,1.0,1.3333333333333333,0.0,0.0,0.0,114.0,92.03,1.6666666666666667,13.986333333333334,-1.11735,9.909999999999998,1.3333333333333333,3.333333333333333,0.0,33.666666666666664,25.83666666666667,1.4734666666666667,1.5731977777777784,-0.0997311111111112,7.333333333333333,0.0,129.66666666666666,101.84,22.45133333333333,-3.8078444444444455,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,8,2,2,4,4,3,8,6,3,0,1.0,11.0,3.333333333333333,1,2.5,3.1,1570.30700684,1622.11279297,-51.80578613000012,3.0,1.0,1.0,0.0,0.0,0.0,0.0,117.66666666666669,83.26333333333334,1.6666666666666667,12.409666666666668,-2.6940166666666663,11.83,1.3333333333333333,0.3333333333333333,0.0,27.0,18.23,1.0758666666666663,1.573197777777778,-0.4973311111111112,6.666666666666667,0.0,90.66666666666669,66.73666666666666,14.414,-11.845177777777778,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,3,7,7,6,6,5,3,6,10,1,0.0,13.0,3.333333333333333,1,2.15,3.6,1523.6796875,1514.31738281,9.362304689999974,1.0,1.0,0.0,0.0,0.0,0.5,0.0,159.0,144.0033333333333,1.6666666666666667,16.58366666666667,-0.3844666666666671,8.72,1.0,2.6666666666666665,0.3333333333333333,53.333333333333336,45.723333333333336,2.228933333333333,1.7652133333333335,0.4637199999999999,17.666666666666668,0.0,188.66666666666663,164.37,35.09066666666667,7.010800000000006,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2,7,4,11,4,3,2,7,7,2,1.3333333333333333,9.0,3.6666666666666665,2,3.75,2.05,1516.58837891,1697.24914551,-180.6607666,1.0,1.0,2.0,0.0,0.0,0.0,0.0,236.3333333333333,201.2933333333333,1.0,25.99600000000001,8.006400000000001,9.71,2.333333333333333,2.0,1.3333333333333333,33.0,25.996666666666663,1.639866666666667,1.84232,-0.2024533333333333,4.333333333333333,0.0,189.66666666666663,167.1,36.47,7.557433333333335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,8,9,2,9,6,5,4,7,4,2,1.3333333333333333,12.333333333333334,3.0,2,2.8,2.6,1622.55114746,1670.21203613,-47.66088866999985,3.0,1.0,1.0,0.0,0.0,0.0,0.0,209.66666666666663,181.08666666666667,1.6666666666666667,22.30866666666667,4.678733333333335,13.146666666666668,3.333333333333333,4.666666666666667,0.6666666666666666,60.66666666666666,49.16333333333333,3.0332000000000003,2.334231111111112,0.698968888888889,7.333333333333333,0.0,218.66666666666663,189.07333333333327,41.248,14.01737777777778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,4,4,4,6,5,4,4,5,1,2.0,11.0,4.0,1,2.3,3.3,1600.93395996,1569.86865234,31.065307620000112,3.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,105.33333333333331,84.08666666666666,0.6666666666666666,12.692,-2.604416666666667,8.52,2.6666666666666665,4.333333333333333,1.0,42.333333333333336,31.63,2.051866666666667,1.6551066666666674,0.39676,10.0,0.0,113.66666666666669,85.44333333333333,18.288666666666668,-2.787233333333333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,4,4,4,3,3,4,7,8,0,1.6666666666666667,10.0,3.6666666666666665,1,2.3,3.4,1508.26782227,1587.43249512,-79.16467285000022,1.0,0.0,3.0,0.0,0.0,0.0,0.0,106.33333333333331,83.02333333333333,1.6666666666666667,12.635666666666667,-3.1011833333333336,8.323333333333332,1.3333333333333333,2.0,0.0,32.0,25.85666666666667,1.4609333333333332,1.6508311111111116,-0.1898977777777778,7.666666666666667,0.0,134.0,107.32333333333332,23.39800000000001,-3.5561777777777768,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,13,3,7,3,7,2,4,7,6,1,0.6666666666666666,15.0,4.333333333333333,1,1.57,6.0,1598.28479004,1509.28222656,89.00256347999994,3.0,2.0,0.0,1.6666666666666667,2.0,0.0,0.0,74.66666666666667,58.71666666666667,1.3333333333333333,11.038333333333334,-4.485916666666666,4.62,1.3333333333333333,2.0,1.0,16.333333333333332,11.106666666666667,0.7642666666666665,1.411506666666667,-0.6472400000000001,9.333333333333334,0.0,92.0,70.53333333333333,15.873333333333337,-7.579733333333331,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,8,6,5,7,5,3,5,6,7,1,1.6666666666666667,12.0,4.333333333333333,1,2.55,2.88,1590.05505371,1631.13000488,-41.07495116999985,1.0,1.0,1.0,0.0,0.0,0.0,0.0,175.0,151.21666666666667,2.0,19.32166666666667,1.936016666666668,17.296666666666667,2.0,0.0,0.0,26.33333333333333,20.0,1.346666666666667,1.6670533333333333,-0.3203866666666666,16.0,0.0,188.3333333333333,157.1833333333333,34.97,4.434866666666665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,14,7,7,6,9,6,8,3,7,1,1.3333333333333333,11.333333333333334,3.333333333333333,1,1.75,5.0,1610.86816406,1511.79650879,99.07165527000006,0.0,0.0,0.0,2.0,0.0,0.0,0.0,153.33333333333334,134.64999999999998,2.0,16.515,-0.4820166666666671,9.693333333333332,1.6666666666666667,3.0,0.3333333333333333,49.66666666666666,43.17333333333334,2.3802666666666665,1.4891866666666669,0.89108,15.666666666666666,0.0,177.66666666666666,156.84333333333333,33.668666666666674,5.501933333333338,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,8,7,3,9,3,5,6,4,3,1,1.0,12.0,3.333333333333333,1,2.4,3.3,1567.15380859,1612.95092773,-45.79711914000018,1.0,1.0,1.0,0.0,0.0,0.0,0.0,177.66666666666666,153.95,2.333333333333333,20.595,5.369473015873017,10.243333333333334,2.333333333333333,6.666666666666667,2.0,47.333333333333336,38.03,2.3212,1.8690692063492065,0.4521307936507936,5.666666666666667,0.0,181.66666666666663,155.29,33.141333333333336,8.716761904761904,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,3,8,6,6,3,4,7,5,0,1.6666666666666667,8.0,3.0,1,2.3,3.5,1535.9954834,1617.31323242,-81.31774902000006,2.0,1.0,2.0,2.6666666666666665,0.0,0.0,0.0,143.0,109.35666666666668,1.3333333333333333,15.552333333333335,-0.1845166666666665,13.466666666666669,0.6666666666666666,0.6666666666666666,0.3333333333333333,29.33333333333333,21.613333333333333,1.064533333333333,1.6508311111111114,-0.5862977777777779,7.0,0.0,113.66666666666669,89.81,19.262,-7.692177777777776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2,5,4,6,3,3,4,7,6,0,2.0,10.0,5.333333333333333,2,3.8,2.1,1507.92626953,1680.2064209,-172.2801513700001,1.0,0.0,3.0,0.0,0.0,0.0,0.0,161.66666666666666,124.13666666666666,1.3333333333333333,18.163666666666668,0.0644052287581704,16.27,1.6666666666666667,6.666666666666667,2.0,45.0,32.69,1.854266666666667,2.3387,-0.4844333333333333,6.333333333333333,0.0,165.66666666666666,133.6966666666667,29.83933333333333,-1.094009803921568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,5,7,6,6,5,3,5,7,10,2,1.6666666666666667,12.666666666666666,6.0,2,4.33,1.8,1507.57263184,1773.24658203,-265.6739501899999,0.0,0.0,2.0,0.0,0.0,0.0,0.0,114.33333333333331,93.60666666666668,0.6666666666666666,14.477333333333334,0.4005277777777773,12.733333333333334,2.0,2.333333333333333,0.3333333333333333,38.0,28.26333333333333,1.663866666666667,1.997488888888889,-0.3336222222222222,10.333333333333334,0.0,172.0,142.42666666666668,30.45200000000001,6.676277777777778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,8,4,5,4,5,4,4,6,6,0,0.0,7.0,1.3333333333333333,1,2.8,2.8,1557.09277344,1600.57470703,-43.481933589999926,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,112.66666666666669,87.81333333333333,1.6666666666666667,12.814666666666668,-3.414,6.563333333333333,2.0,3.0,0.0,35.666666666666664,28.31,1.6257333333333337,1.6154777777777782,0.0102555555555555,9.666666666666666,0.0,138.33333333333334,110.7,23.95666666666668,-4.125944444444444,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,14,3,2,3,6,3,3,6,4,2,0.6666666666666666,11.0,3.333333333333333,1,1.5,7.0,1616.77172852,1510.95288086,105.81884765999985,1.0,0.0,1.0,0.0,0.0,0.0,0.0,92.66666666666669,72.34333333333335,1.0,12.384333333333336,-4.419583333333333,7.293333333333333,0.6666666666666666,2.333333333333333,0.6666666666666666,22.0,15.566666666666668,0.8226666666666667,1.4398,-0.6171333333333334,10.333333333333334,0.0,109.66666666666669,86.32666666666667,19.182,-9.457066666666664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,4,7,5,7,5,4,6,6,0,1.3333333333333333,9.666666666666666,2.333333333333333,1,2.25,3.5,1602.51989746,1574.99316406,27.52673340000001,3.0,2.0,1.0,1.0,0.0,0.0,0.0,136.33333333333334,112.64,1.6666666666666667,14.997333333333332,-1.8636,7.703333333333332,2.333333333333333,5.0,1.0,47.333333333333336,38.193333333333335,2.2344000000000004,1.8587533333333337,0.3756466666666667,11.333333333333334,0.0,129.66666666666666,99.80666666666669,21.378,-3.455733333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,3,8,6,8,3,5,5,7,1,2.333333333333333,9.666666666666666,4.333333333333333,1,2.4,3.1,1602.72412109,1607.13696289,-4.412841800000024,2.0,1.0,1.0,1.0,0.0,0.0,0.0,147.0,114.72,1.3333333333333333,16.03866666666667,0.0948500000000015,10.24,0.6666666666666666,1.0,0.3333333333333333,31.33333333333333,23.91,1.1297333333333333,1.4401244444444443,-0.3103911111111112,7.0,0.0,127.0,98.21666666666668,21.39333333333333,-8.117444444444443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,13,4,4,1,4,3,5,4,6,0,0.0,10.666666666666666,3.0,1,1.91,4.2,1603.93676758,1547.65063477,56.286132810000026,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,12.13,0.0,4.663,-7.41175,1.68,2.0,0.0,0.0,17.0,9.44,0.8575999999999999,1.0651000000000002,-0.2075000000000002,9.0,0.0,87.0,64.0,15.3,-5.482000000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,3,5,4,5,4,5,4,5,6,0,2.0,14.666666666666666,7.0,1,2.7,2.7,1526.1394043,1504.54138184,21.59802246000004,1.0,1.0,1.0,0.0,0.0,0.0,0.0,154.66666666666666,131.26999999999998,1.3333333333333333,16.19366666666667,-1.0103166666666674,11.48,1.0,3.333333333333333,0.3333333333333333,42.333333333333336,35.12,1.9381333333333333,1.2784800000000005,0.6596533333333331,12.333333333333334,0.0,154.33333333333334,136.56333333333333,29.41266666666667,-1.3106666666666626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,4,3,6,2,3,5,7,4,2,1.3333333333333333,16.333333333333332,5.0,1,2.5,3.2,1580.34069824,1668.27978516,-87.93908692000014,2.0,1.0,1.0,0.0,0.0,0.0,0.0,141.0,110.16,1.3333333333333333,15.699333333333334,-0.5875555555555554,14.54,1.0,7.333333333333333,1.6666666666666667,41.333333333333336,29.596666666666668,1.583866666666667,1.7749666666666668,-0.1911000000000001,5.0,0.0,122.66666666666669,97.74,21.63133333333333,-4.402833333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,8,6,9,6,4,5,5,7,1,1.3333333333333333,8.666666666666666,3.333333333333333,1,2.38,3.1,1506.97106934,1609.27026367,-102.29919433000008,0.0,0.0,2.0,0.0,0.0,0.0,0.0,168.66666666666666,141.21,1.3333333333333333,19.604333333333333,4.980983333333336,9.873333333333331,1.3333333333333333,4.333333333333333,1.0,53.333333333333336,41.10666666666666,2.1375999999999995,2.12018,0.0174199999999999,5.0,0.0,185.0,158.68666666666667,35.07066666666667,9.307233333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,3,4,5,5,3,3,3,7,8,1,1.3333333333333333,13.333333333333334,4.666666666666667,1,1.91,4.2,1550.99462891,1523.70959473,27.28503418000014,2.0,1.0,1.0,0.0,0.0,0.0,0.0,118.66666666666669,90.27666666666669,1.6666666666666667,14.511,-1.3307333333333329,6.15,0.3333333333333333,3.333333333333333,0.6666666666666666,29.666666666666668,21.72,1.0154666666666663,1.3996466666666667,-0.3841800000000002,8.333333333333334,0.0,118.66666666666669,95.98666666666666,20.79733333333333,-6.313999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,12,5,10,6,10,4,9,5,7,1,2.0,12.0,4.0,1,1.2,15.0,1899.18762207,1572.52978516,326.65783691,4.0,3.0,0.0,2.0,0.0,0.0,0.0,148.33333333333334,124.44,1.6666666666666667,15.677333333333332,-0.2214166666666669,8.406666666666666,1.3333333333333333,3.6666666666666665,1.0,51.0,40.833333333333336,2.1000000000000005,1.8186000000000009,0.2814000000000001,8.666666666666666,0.0,135.0,105.14333333333332,22.42866666666667,-0.8773333333333344,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,5,2,4,6,4,4,5,3,1,0.6666666666666666,9.333333333333334,2.0,1,2.05,3.75,1600.59082031,1600.59289551,-0.0020752000000356,0.0,0.0,2.0,0.0,0.0,0.0,0.0,117.66666666666669,92.54666666666668,2.6666666666666665,12.938,-3.1885833333333333,6.109999999999999,1.3333333333333333,4.0,0.3333333333333333,39.66666666666666,30.62,1.5848000000000002,1.5750000000000004,0.0097999999999999,11.333333333333334,0.0,139.33333333333334,111.01666666666664,23.38666666666668,-2.296499999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
